pair_id,species,split,is_outlier,image_path,audio_path,image_metadata_path,audio_metadata_path
Mallard_54,Mallard,train,0,data\images\Mallard\215260251.jpg,data\audio\Mallard\1040448_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blackbird_2,blackbird,train,0,data\images\blackbird\258981437.jpg,data\audio\blackbird\180339_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Crow_14,Crow,train,0,data\images\Crow\261872199.jpg,data\audio\Crow\985289_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blue_tit_76,blue_tit,train,0,data\images\blue_tit\193545959.jpg,data\audio\blue_tit\403598_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Toucan_85,Toucan,test,1,data\images\Toucan\208710571.jpg,data\audio\Toucan\518412_C.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blackbird_339,blackbird,test,0,data\images\blackbird\155737527.jpg,data\audio\blackbird\707743_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_284,sparrow,test,0,data\images\sparrow\186745446.jpg,data\audio\sparrow\831916_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Thrush_130,Thrush,train,0,data\images\Thrush\153185292.jpg,data\audio\Thrush\1100440_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Great_Tit_126,Great_Tit,train,0,data\images\Great_Tit\108640246.jpg,data\audio\Great_Tit\872019_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
blackbird_265,blackbird,train,0,data\images\blackbird\25156741.jpg,data\audio\blackbird\715242_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_376,blackbird,train,0,data\images\blackbird\145748906.jpg,data\audio\blackbird\648095_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Toucan_47,Toucan,test,1,data\images\Toucan\187835658.jpg,data\audio\Toucan\228925_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Crow_73,Crow,train,0,data\images\Crow\247819026.jpg,data\audio\Crow\1051717_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Mallard_65,Mallard,train,0,data\images\Mallard\184986422.jpg,data\audio\Mallard\128369_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blackbird_271,blackbird,train,0,data\images\blackbird\321112130.jpg,data\audio\blackbird\994403_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_196,blue_tit,test,0,data\images\blue_tit\327507863.jpg,data\audio\blue_tit\994562_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Toucan_89,Toucan,test,1,data\images\Toucan\180357890.jpg,data\audio\Toucan\332598_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blackbird_244,blackbird,train,0,data\images\blackbird\139845676.jpg,data\audio\blackbird\1069770_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Flamingo_213,Flamingo,test,1,data\images\Flamingo\58015351.jpg,data\audio\Flamingo\585567_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_476,blackbird,test,0,data\images\blackbird\137889275.jpg,data\audio\blackbird\1091366_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
starling_236,starling,test,1,data\images\starling\221376489.jpg,data\audio\starling\794842_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Robin_95,Robin,train,0,data\images\Robin\100858184.jpg,data\audio\Robin\978117_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Great_Tit_14,Great_Tit,train,0,data\images\Great_Tit\285388533.jpg,data\audio\Great_Tit\1056257_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Flamingo_171,Flamingo,test,1,data\images\Flamingo\9672967.jpg,data\audio\Flamingo\718510_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_216,Crow,test,0,data\images\Crow\161721058.jpg,data\audio\Crow\973979_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Robin_80,Robin,train,0,data\images\Robin\273600629.jpg,data\audio\Robin\1079197_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
starling_218,starling,test,1,data\images\starling\285632156.jpg,data\audio\starling\604969_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Flamingo_182,Flamingo,test,1,data\images\Flamingo\276749518.jpg,data\audio\Flamingo\1071722_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Toucan_66,Toucan,test,1,data\images\Toucan\109546044.jpg,data\audio\Toucan\166433_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
sparrow_66,sparrow,test,0,data\images\sparrow\63182352.jpg,data\audio\sparrow\1076087_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Crow_106,Crow,test,0,data\images\Crow\103727363.jpg,data\audio\Crow\522853_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Thrush_117,Thrush,test,0,data\images\Thrush\204283490.jpg,data\audio\Thrush\719639_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_250,blackbird,test,0,data\images\blackbird\341861591.jpg,data\audio\blackbird\1099328_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_413,blackbird,test,0,data\images\blackbird\343172385.jpg,data\audio\blackbird\1099338_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_45,blue_tit,train,0,data\images\blue_tit\144869419.jpg,data\audio\blue_tit\281633_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
sparrow_95,sparrow,test,0,data\images\sparrow\49347156.jpg,data\audio\sparrow\557783_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
blue_tit_238,blue_tit,test,0,data\images\blue_tit\117140351.jpg,data\audio\blue_tit\884618_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_310,blackbird,test,0,data\images\blackbird\192940835.jpg,data\audio\blackbird\941593_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_227,Thrush,train,0,data\images\Thrush\305341163.jpg,data\audio\Thrush\814585_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Great_Tit_94,Great_Tit,train,0,data\images\Great_Tit\103979952.jpg,data\audio\Great_Tit\782692_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
sparrow_33,sparrow,train,0,data\images\sparrow\160087851.jpg,data\audio\sparrow\611493_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Mallard_51,Mallard,train,0,data\images\Mallard\28343514.jpg,data\audio\Mallard\1046739_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Toucan_16,Toucan,test,1,data\images\Toucan\2641941.jpg,data\audio\Toucan\31925_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blackbird_15,blackbird,train,0,data\images\blackbird\72250488.jpg,data\audio\blackbird\1085700_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_228,Robin,test,0,data\images\Robin\253490044.jpg,data\audio\Robin\1012070_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blue_tit_221,blue_tit,train,0,data\images\blue_tit\198650446.jpg,data\audio\blue_tit\383537_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Mallard_22,Mallard,test,0,data\images\Mallard\21396795.jpg,data\audio\Mallard\1044499_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Flamingo_13,Flamingo,test,1,data\images\Flamingo\271394686.jpg,data\audio\Flamingo\527305_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Great_Tit_182,Great_Tit,train,0,data\images\Great_Tit\148887763.jpg,data\audio\Great_Tit\790453_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Toucan_26,Toucan,test,1,data\images\Toucan\283775640.jpg,data\audio\Toucan\18104_C.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Mallard_141,Mallard,train,0,data\images\Mallard\49832081.jpg,data\audio\Mallard\497824_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
starling_220,starling,test,1,data\images\starling\348152464.jpg,data\audio\starling\211962_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Crow_213,Crow,train,0,data\images\Crow\22543886.jpg,data\audio\Crow\929595_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Mallard_152,Mallard,train,0,data\images\Mallard\198239891.jpg,data\audio\Mallard\1040185_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
starling_88,starling,test,1,data\images\starling\69825116.jpg,data\audio\starling\696819_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blackbird_363,blackbird,train,0,data\images\blackbird\148764026.jpg,data\audio\blackbird\1067558_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_183,Great_Tit,train,0,data\images\Great_Tit\228481569.jpg,data\audio\Great_Tit\843489_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
blackbird_182,blackbird,train,0,data\images\blackbird\67213896.jpg,data\audio\blackbird\545111_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_186,Great_Tit,train,0,data\images\Great_Tit\252736020.jpg,data\audio\Great_Tit\994504_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Robin_253,Robin,train,0,data\images\Robin\254518293.jpg,data\audio\Robin\897390_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
sparrow_96,sparrow,train,0,data\images\sparrow\285902264.jpg,data\audio\sparrow\782641_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Robin_123,Robin,train,0,data\images\Robin\143496610.jpg,data\audio\Robin\892673_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Robin_66,Robin,test,0,data\images\Robin\13742313.jpg,data\audio\Robin\794597_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
sparrow_23,sparrow,train,0,data\images\sparrow\217086287.jpg,data\audio\sparrow\1006295_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Thrush_196,Thrush,train,0,data\images\Thrush\140820482.jpg,data\audio\Thrush\729884_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_187,blackbird,train,0,data\images\blackbird\15281338.jpg,data\audio\blackbird\770776_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_119,blue_tit,train,0,data\images\blue_tit\235159120.jpg,data\audio\blue_tit\710105_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Robin_6,Robin,train,0,data\images\Robin\326148909.jpg,data\audio\Robin\1062223_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
sparrow_77,sparrow,test,0,data\images\sparrow\281022685.jpg,data\audio\sparrow\804802_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
sparrow_84,sparrow,train,0,data\images\sparrow\200281407.jpg,data\audio\sparrow\977863_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
starling_48,starling,test,1,data\images\starling\337578581.jpg,data\audio\starling\281735_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Toucan_38,Toucan,test,1,data\images\Toucan\105790524.jpg,data\audio\Toucan\10080_C.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blue_tit_114,blue_tit,train,0,data\images\blue_tit\339914427.jpg,data\audio\blue_tit\545656_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Mallard_115,Mallard,test,0,data\images\Mallard\120975395.jpg,data\audio\Mallard\933184_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_68,Mallard,train,0,data\images\Mallard\196429644.jpg,data\audio\Mallard\1050986_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blackbird_401,blackbird,train,0,data\images\blackbird\335835460.jpg,data\audio\blackbird\1043763_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_195,Great_Tit,train,0,data\images\Great_Tit\343818817.jpg,data\audio\Great_Tit\1084417_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Great_Tit_135,Great_Tit,train,0,data\images\Great_Tit\147693462.jpg,data\audio\Great_Tit\798922_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
blackbird_371,blackbird,train,0,data\images\blackbird\81161128.jpg,data\audio\blackbird\881434_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_208,Robin,train,0,data\images\Robin\341524131.jpg,data\audio\Robin\1059770_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Thrush_162,Thrush,train,0,data\images\Thrush\62950485.jpg,data\audio\Thrush\785675_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blue_tit_93,blue_tit,test,0,data\images\blue_tit\200434029.jpg,data\audio\blue_tit\235719_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Toucan_11,Toucan,test,1,data\images\Toucan\320720073.jpg,data\audio\Toucan\253663_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blue_tit_226,blue_tit,train,0,data\images\blue_tit\145931135.jpg,data\audio\blue_tit\705665_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Great_Tit_27,Great_Tit,train,0,data\images\Great_Tit\259070387.jpg,data\audio\Great_Tit\978771_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Mallard_123,Mallard,train,0,data\images\Mallard\176965670.jpg,data\audio\Mallard\1051183_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
starling_161,starling,test,1,data\images\starling\268228699.jpg,data\audio\starling\538407_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blue_tit_187,blue_tit,train,0,data\images\blue_tit\173064915.jpg,data\audio\blue_tit\240794_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Thrush_167,Thrush,train,0,data\images\Thrush\271615090.jpg,data\audio\Thrush\898577_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_136,blackbird,test,0,data\images\blackbird\165273194.jpg,data\audio\blackbird\1078115_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
starling_118,starling,test,1,data\images\starling\325242788.jpg,data\audio\starling\465675_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blue_tit_128,blue_tit,test,0,data\images\blue_tit\74826447.jpg,data\audio\blue_tit\592530_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_334,blackbird,train,0,data\images\blackbird\19088311.jpg,data\audio\blackbird\1072955_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Crow_107,Crow,train,0,data\images\Crow\346387797.jpg,data\audio\Crow\497850_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blackbird_390,blackbird,train,0,data\images\blackbird\338682082.jpg,data\audio\blackbird\912828_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_269,Thrush,train,0,data\images\Thrush\69500549.jpg,data\audio\Thrush\1083814_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
sparrow_11,sparrow,train,0,data\images\sparrow\7224048.jpg,data\audio\sparrow\939688_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Flamingo_39,Flamingo,test,1,data\images\Flamingo\66057562.jpg,data\audio\Flamingo\988839_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_119,Crow,train,0,data\images\Crow\74644087.jpg,data\audio\Crow\926261_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Thrush_68,Thrush,train,0,data\images\Thrush\331684382.jpg,data\audio\Thrush\1101678_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Flamingo_84,Flamingo,test,1,data\images\Flamingo\196841315.jpg,data\audio\Flamingo\1073891_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blue_tit_210,blue_tit,train,0,data\images\blue_tit\106231073.jpg,data\audio\blue_tit\522585_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Great_Tit_240,Great_Tit,test,0,data\images\Great_Tit\198305177.jpg,data\audio\Great_Tit\975092_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Robin_188,Robin,train,0,data\images\Robin\196660461.jpg,data\audio\Robin\895028_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Toucan_111,Toucan,test,1,data\images\Toucan\311239400.jpg,data\audio\Toucan\169764_C.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
starling_284,starling,test,1,data\images\starling\332888210.jpg,data\audio\starling\1068120_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_163,Mallard,train,0,data\images\Mallard\216365624.jpg,data\audio\Mallard\1067759_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_291,Robin,test,0,data\images\Robin\344037812.jpg,data\audio\Robin\919090_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Flamingo_150,Flamingo,test,1,data\images\Flamingo\194137238.jpg,data\audio\Flamingo\712469_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_247,Crow,test,0,data\images\Crow\83261810.jpg,data\audio\Crow\936225_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Mallard_196,Mallard,train,0,data\images\Mallard\198927852.jpg,data\audio\Mallard\1034784_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Flamingo_249,Flamingo,test,1,data\images\Flamingo\171235555.jpg,data\audio\Flamingo\696565_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Flamingo_77,Flamingo,test,1,data\images\Flamingo\336792010.jpg,data\audio\Flamingo\1073888_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
sparrow_14,sparrow,train,0,data\images\sparrow\143166625.jpg,data\audio\sparrow\626960_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
blackbird_465,blackbird,train,0,data\images\blackbird\38270599.jpg,data\audio\blackbird\1034075_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_162,Mallard,train,0,data\images\Mallard\82780959.jpg,data\audio\Mallard\1002276_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_125,sparrow,test,0,data\images\sparrow\340580159.jpg,data\audio\sparrow\464580_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Robin_230,Robin,train,0,data\images\Robin\130316907.jpg,data\audio\Robin\812805_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Toucan_82,Toucan,test,1,data\images\Toucan\140202074.jpg,data\audio\Toucan\576433_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
starling_9,starling,test,1,data\images\starling\66921422.jpg,data\audio\starling\807146_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_110,Mallard,train,0,data\images\Mallard\209059413.jpg,data\audio\Mallard\1050987_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Crow_52,Crow,test,0,data\images\Crow\310493830.jpg,data\audio\Crow\1092096_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Flamingo_71,Flamingo,test,1,data\images\Flamingo\311043704.jpg,data\audio\Flamingo\1079049_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_338,blackbird,train,0,data\images\blackbird\19708946.jpg,data\audio\blackbird\1075816_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_215,blackbird,train,0,data\images\blackbird\152354024.jpg,data\audio\blackbird\994663_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_243,sparrow,train,0,data\images\sparrow\235541975.jpg,data\audio\sparrow\548756_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
starling_193,starling,test,1,data\images\starling\273768781.jpg,data\audio\starling\1079717_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Flamingo_204,Flamingo,test,1,data\images\Flamingo\124561918.jpg,data\audio\Flamingo\31609_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Robin_161,Robin,train,0,data\images\Robin\348087121.jpg,data\audio\Robin\1096263_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Thrush_145,Thrush,train,0,data\images\Thrush\341234026.jpg,data\audio\Thrush\901079_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Robin_258,Robin,test,0,data\images\Robin\205835132.jpg,data\audio\Robin\1069834_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_101,blackbird,test,0,data\images\blackbird\163709538.jpg,data\audio\blackbird\1001111_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_96,Thrush,train,0,data\images\Thrush\147094533.jpg,data\audio\Thrush\980092_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_171,blackbird,train,0,data\images\blackbird\223955814.jpg,data\audio\blackbird\626937_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_107,blackbird,train,0,data\images\blackbird\333294996.jpg,data\audio\blackbird\1075794_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_43,Thrush,test,0,data\images\Thrush\247184667.jpg,data\audio\Thrush\985845_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Toucan_103,Toucan,test,1,data\images\Toucan\247482432.jpg,data\audio\Toucan\453811_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Thrush_153,Thrush,train,0,data\images\Thrush\218726727.jpg,data\audio\Thrush\990162_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Thrush_232,Thrush,train,0,data\images\Thrush\146843725.jpg,data\audio\Thrush\991432_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Robin_270,Robin,train,0,data\images\Robin\341002433.jpg,data\audio\Robin\858702_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
